Date,Open,High,Low,Close,Adj Close,Volume
1998-09-17,10.000000,10.000000,10.000000,10.000000,3.372246,0
1998-09-18,10.010000,10.010000,10.010000,10.010000,3.375619,0
1998-09-21,9.950000,9.950000,9.950000,9.950000,3.355385,0
1998-09-22,9.950000,9.950000,9.950000,9.950000,3.355385,0
1998-09-23,10.030000,10.030000,10.030000,10.030000,3.382363,0
1998-09-24,10.050000,10.050000,10.050000,10.050000,3.389108,0
1998-09-25,10.070000,10.070000,10.070000,10.070000,3.395852,0
1998-09-28,9.980000,9.980000,9.980000,9.980000,3.365501,0
1998-09-29,9.960000,9.960000,9.960000,9.960000,3.358758,0
1998-09-30,9.990000,9.990000,9.990000,9.990000,3.368874,0
1998-10-01,9.930000,9.930000,9.930000,9.930000,3.348641,0
1998-10-02,9.880000,9.880000,9.880000,9.880000,3.331781,0
1998-10-05,9.820000,9.820000,9.820000,9.820000,3.311547,0
1998-10-06,9.780000,9.780000,9.780000,9.780000,3.298057,0
1998-10-07,9.660000,9.660000,9.660000,9.660000,3.257590,0
1998-10-08,9.400000,9.400000,9.400000,9.400000,3.169912,0
1998-10-09,9.430000,9.430000,9.430000,9.430000,3.180029,0
1998-10-12,9.460000,9.460000,9.460000,9.460000,3.190145,0
1998-10-13,9.410000,9.410000,9.410000,9.410000,3.173284,0
1998-10-14,9.410000,9.410000,9.410000,9.410000,3.173284,0
1998-10-15,9.480000,9.480000,9.480000,9.480000,3.196890,0
1998-10-16,9.700000,9.700000,9.700000,9.700000,3.271079,0
1998-10-19,9.890000,9.890000,9.890000,9.890000,3.335152,0
1998-10-20,10.160000,10.160000,10.160000,10.160000,3.426202,0
1998-10-21,10.180000,10.180000,10.180000,10.180000,3.432947,0
1998-10-22,10.260000,10.260000,10.260000,10.260000,3.459925,0
1998-10-23,10.240000,10.240000,10.240000,10.240000,3.453180,0
1998-10-26,10.240000,10.240000,10.240000,10.240000,3.453180,0
1998-10-27,10.250000,10.250000,10.250000,10.250000,3.456554,0
1998-10-28,10.300000,10.300000,10.300000,10.300000,3.473413,0
1998-10-29,10.280000,10.280000,10.280000,10.280000,3.466670,0
1998-10-30,10.280000,10.280000,10.280000,10.280000,3.466670,0
1998-11-02,10.350000,10.350000,10.350000,10.350000,3.490276,0
1998-11-03,10.330000,10.330000,10.330000,10.330000,3.483531,0
1998-11-04,10.430000,10.430000,10.430000,10.430000,3.517253,0
1998-11-05,10.460000,10.460000,10.460000,10.460000,3.527370,0
1998-11-06,10.530000,10.530000,10.530000,10.530000,3.550976,0
1998-11-09,10.530000,10.530000,10.530000,10.530000,3.550976,0
1998-11-10,10.540000,10.540000,10.540000,10.540000,3.554348,0
1998-11-11,10.500000,10.500000,10.500000,10.500000,3.540859,0
1998-11-12,10.460000,10.460000,10.460000,10.460000,3.527370,0
1998-11-13,10.450000,10.450000,10.450000,10.450000,3.523998,0
1998-11-16,10.510000,10.510000,10.510000,10.510000,3.544231,0
1998-11-17,10.490000,10.490000,10.490000,10.490000,3.537487,0
1998-11-18,10.530000,10.530000,10.530000,10.530000,3.550976,0
1998-11-19,10.480000,10.480000,10.480000,10.480000,3.534114,0
1998-11-20,10.480000,10.480000,10.480000,10.480000,3.534114,0
1998-11-23,10.470000,10.470000,10.470000,10.470000,3.530742,0
1998-11-24,10.510000,10.510000,10.510000,10.510000,3.544231,0
1998-11-25,10.500000,10.500000,10.500000,10.500000,3.540859,0
1998-11-27,10.520000,10.520000,10.520000,10.520000,3.547604,0
1998-11-30,10.540000,10.540000,10.540000,10.540000,3.554348,0
1998-12-01,10.540000,10.540000,10.540000,10.540000,3.554348,0
1998-12-02,10.510000,10.510000,10.510000,10.510000,3.544231,0
1998-12-03,10.490000,10.490000,10.490000,10.490000,3.537487,0
1998-12-04,10.540000,10.540000,10.540000,10.540000,3.554348,0
1998-12-07,10.560000,10.560000,10.560000,10.560000,3.561093,0
1998-12-08,10.520000,10.520000,10.520000,10.520000,3.547604,0
1998-12-09,10.520000,10.520000,10.520000,10.520000,3.547604,0
1998-12-10,10.480000,10.480000,10.480000,10.480000,3.534114,0
1998-12-11,10.430000,10.430000,10.430000,10.430000,3.517253,0
1998-12-14,10.390000,10.390000,10.390000,10.390000,3.503764,0
1998-12-15,10.370000,10.370000,10.370000,10.370000,3.497020,0
1998-12-16,10.380000,10.380000,10.380000,10.380000,3.500392,0
1998-12-17,10.420000,10.420000,10.420000,10.420000,3.513881,0
1998-12-18,10.490000,10.490000,10.490000,10.490000,3.537487,0
1998-12-21,10.460000,10.460000,10.460000,10.460000,3.527370,0
1998-12-22,10.490000,10.490000,10.490000,10.490000,3.537487,0
1998-12-23,10.440000,10.440000,10.440000,10.440000,3.520626,0
1998-12-24,10.420000,10.420000,10.420000,10.420000,3.513881,0
1998-12-28,10.480000,10.480000,10.480000,10.480000,3.534114,0
1998-12-29,10.480000,10.480000,10.480000,10.480000,3.534114,0
1998-12-30,10.590000,10.590000,10.590000,10.590000,3.571209,0
1998-12-31,10.650000,10.650000,10.650000,10.650000,3.591442,0
1999-01-04,10.730000,10.730000,10.730000,10.730000,3.618420,0
1999-01-05,10.780000,10.780000,10.780000,10.780000,3.635282,0
1999-01-06,10.790000,10.790000,10.790000,10.790000,3.638654,0
1999-01-07,10.780000,10.780000,10.780000,10.780000,3.635282,0
1999-01-08,10.930000,10.930000,10.930000,10.930000,3.685865,0
1999-01-11,10.860000,10.860000,10.860000,10.860000,3.662261,0
1999-01-12,10.850000,10.850000,10.850000,10.850000,3.658888,0
1999-01-13,10.930000,10.930000,10.930000,10.930000,3.685865,0
1999-01-14,10.860000,10.860000,10.860000,10.860000,3.662261,0
1999-01-15,10.940000,10.940000,10.940000,10.940000,3.689237,0
1999-01-19,10.920000,10.920000,10.920000,10.920000,3.682493,0
1999-01-20,10.920000,10.920000,10.920000,10.920000,3.682493,0
1999-01-21,10.820000,10.820000,10.820000,10.820000,3.648771,0
1999-01-22,10.910000,10.910000,10.910000,10.910000,3.679121,0
1999-01-25,10.920000,10.920000,10.920000,10.920000,3.682493,0
1999-01-26,10.900000,10.900000,10.900000,10.900000,3.675749,0
1999-01-27,10.840000,10.840000,10.840000,10.840000,3.655515,0
1999-01-28,10.870000,10.870000,10.870000,10.870000,3.665632,0
1999-01-29,10.820000,10.820000,10.820000,10.820000,3.648771,0
1999-02-01,10.790000,10.790000,10.790000,10.790000,3.638654,0
1999-02-02,10.740000,10.740000,10.740000,10.740000,3.621793,0
1999-02-03,10.820000,10.820000,10.820000,10.820000,3.648771,0
1999-02-04,10.720000,10.720000,10.720000,10.720000,3.615048,0
1999-02-05,10.700000,10.700000,10.700000,10.700000,3.608305,0
1999-02-08,10.600000,10.600000,10.600000,10.600000,3.574582,0
1999-02-09,10.600000,10.600000,10.600000,10.600000,3.574582,0
1999-02-10,10.500000,10.500000,10.500000,10.500000,3.540859,0
1999-02-11,10.540000,10.540000,10.540000,10.540000,3.554348,0
1999-02-12,10.440000,10.440000,10.440000,10.440000,3.520626,0
1999-02-16,10.440000,10.440000,10.440000,10.440000,3.520626,0
1999-02-17,10.390000,10.390000,10.390000,10.390000,3.503764,0
1999-02-18,10.390000,10.390000,10.390000,10.390000,3.503764,0
1999-02-19,10.350000,10.350000,10.350000,10.350000,3.490276,0
1999-02-22,10.380000,10.380000,10.380000,10.380000,3.500392,0
1999-02-23,10.350000,10.350000,10.350000,10.350000,3.490276,0
1999-02-24,10.350000,10.350000,10.350000,10.350000,3.490276,0
1999-02-25,10.320000,10.320000,10.320000,10.320000,3.480158,0
1999-02-26,10.420000,10.420000,10.420000,10.420000,3.513881,0
1999-03-01,10.450000,10.450000,10.450000,10.450000,3.523998,0
1999-03-02,10.480000,10.480000,10.480000,10.480000,3.534114,0
1999-03-03,10.520000,10.520000,10.520000,10.520000,3.547604,0
1999-03-04,10.580000,10.580000,10.580000,10.580000,3.567837,0
1999-03-05,10.660000,10.660000,10.660000,10.660000,3.594815,0
1999-03-08,10.680000,10.680000,10.680000,10.680000,3.601560,0
1999-03-09,10.720000,10.720000,10.720000,10.720000,3.615048,0
1999-03-10,10.720000,10.720000,10.720000,10.720000,3.615048,0
1999-03-11,10.720000,10.720000,10.720000,10.720000,3.615048,0
1999-03-12,10.720000,10.720000,10.720000,10.720000,3.615048,0
1999-03-15,10.770000,10.770000,10.770000,10.770000,3.631909,0
1999-03-16,10.670000,10.670000,10.670000,10.670000,3.598187,0
1999-03-17,10.620000,10.620000,10.620000,10.620000,3.581326,0
1999-03-18,10.660000,10.660000,10.660000,10.660000,3.594815,0
1999-03-19,10.590000,10.590000,10.590000,10.590000,3.571209,0
1999-03-22,10.510000,10.510000,10.510000,10.510000,3.544231,0
1999-03-23,10.460000,10.460000,10.460000,10.460000,3.527370,0
1999-03-24,10.500000,10.500000,10.500000,10.500000,3.540859,0
1999-03-25,10.460000,10.460000,10.460000,10.460000,3.527370,0
1999-03-26,10.520000,10.520000,10.520000,10.520000,3.547604,0
1999-03-29,10.570000,10.570000,10.570000,10.570000,3.564464,0
1999-03-30,10.550000,10.550000,10.550000,10.550000,3.557720,0
1999-03-31,10.740000,10.740000,10.740000,10.740000,3.621793,0
1999-04-01,10.640000,10.640000,10.640000,10.640000,3.588071,0
1999-04-05,10.520000,10.520000,10.520000,10.520000,3.547604,0
1999-04-06,10.460000,10.460000,10.460000,10.460000,3.527370,0
1999-04-07,10.370000,10.370000,10.370000,10.370000,3.497020,0
1999-04-08,10.390000,10.390000,10.390000,10.390000,3.503764,0
1999-04-09,10.430000,10.430000,10.430000,10.430000,3.517253,0
1999-04-12,10.540000,10.540000,10.540000,10.540000,3.554348,0
1999-04-13,10.610000,10.610000,10.610000,10.610000,3.577954,0
1999-04-14,10.630000,10.630000,10.630000,10.630000,3.584698,0
1999-04-15,10.700000,10.700000,10.700000,10.700000,3.608305,0
1999-04-16,10.820000,10.820000,10.820000,10.820000,3.648771,0
1999-04-19,11.020000,11.020000,11.020000,11.020000,3.716216,0
1999-04-20,11.030000,11.030000,11.030000,11.030000,3.719588,0
1999-04-21,11.070000,11.070000,11.070000,11.070000,3.733077,0
1999-04-22,11.090000,11.090000,11.090000,11.090000,3.739821,0
1999-04-23,11.140000,11.140000,11.140000,11.140000,3.756682,0
1999-04-26,11.150000,11.150000,11.150000,11.150000,3.760055,0
1999-04-27,11.180000,11.180000,11.180000,11.180000,3.770172,0
1999-04-28,11.270000,11.270000,11.270000,11.270000,3.800522,0
1999-04-29,11.260000,11.260000,11.260000,11.260000,3.797149,0
1999-04-30,11.260000,11.260000,11.260000,11.260000,3.797149,0
1999-05-03,11.320000,11.320000,11.320000,11.320000,3.817383,0
1999-05-04,11.370000,11.370000,11.370000,11.370000,3.834245,0
1999-05-05,11.370000,11.370000,11.370000,11.370000,3.834245,0
1999-05-06,11.330000,11.330000,11.330000,11.330000,3.820755,0
1999-05-07,11.470000,11.470000,11.470000,11.470000,3.867967,0
1999-05-10,11.640000,11.640000,11.640000,11.640000,3.925295,0
1999-05-11,11.620000,11.620000,11.620000,11.620000,3.918551,0
1999-05-12,11.670000,11.670000,11.670000,11.670000,3.935411,0
1999-05-13,11.790000,11.790000,11.790000,11.790000,3.975880,0
1999-05-14,11.650000,11.650000,11.650000,11.650000,3.928667,0
1999-05-17,11.570000,11.570000,11.570000,11.570000,3.901689,0
1999-05-18,11.530000,11.530000,11.530000,11.530000,3.888200,0
1999-05-19,11.520000,11.520000,11.520000,11.520000,3.884828,0
1999-05-20,11.660000,11.660000,11.660000,11.660000,3.932039,0
1999-05-21,11.660000,11.660000,11.660000,11.660000,3.932039,0
1999-05-24,11.670000,11.670000,11.670000,11.670000,3.935411,0
1999-05-25,11.580000,11.580000,11.580000,11.580000,3.905061,0
1999-05-26,11.570000,11.570000,11.570000,11.570000,3.901689,0
1999-05-27,11.460000,11.460000,11.460000,11.460000,3.864594,0
1999-05-28,11.490000,11.490000,11.490000,11.490000,3.874711,0
1999-06-01,11.530000,11.530000,11.530000,11.530000,3.888200,0
1999-06-02,11.410000,11.410000,11.410000,11.410000,3.847733,0
1999-06-03,11.440000,11.440000,11.440000,11.440000,3.857849,0
1999-06-04,11.480000,11.480000,11.480000,11.480000,3.871339,0
1999-06-07,11.520000,11.520000,11.520000,11.520000,3.884828,0
1999-06-08,11.470000,11.470000,11.470000,11.470000,3.867967,0
1999-06-09,11.460000,11.460000,11.460000,11.460000,3.864594,0
1999-06-10,11.410000,11.410000,11.410000,11.410000,3.847733,0
1999-06-11,11.490000,11.490000,11.490000,11.490000,3.874711,0
1999-06-14,11.440000,11.440000,11.440000,11.440000,3.857849,0
1999-06-15,11.530000,11.530000,11.530000,11.530000,3.888200,0
1999-06-16,11.590000,11.590000,11.590000,11.590000,3.908434,0
1999-06-17,11.710000,11.710000,11.710000,11.710000,3.948901,0
1999-06-18,11.760000,11.760000,11.760000,11.760000,3.965762,0
1999-06-21,11.800000,11.800000,11.800000,11.800000,3.979251,0
1999-06-22,11.800000,11.800000,11.800000,11.800000,3.979251,0
1999-06-23,11.780000,11.780000,11.780000,11.780000,3.972507,0
1999-06-24,11.770000,11.770000,11.770000,11.770000,3.969134,0
1999-06-25,11.770000,11.770000,11.770000,11.770000,3.969134,0
1999-06-28,11.920000,11.920000,11.920000,11.920000,4.019719,0
1999-06-29,11.950000,11.950000,11.950000,11.950000,4.029835,0
1999-06-30,11.890000,11.890000,11.890000,11.890000,4.009601,0
1999-07-01,11.900000,11.900000,11.900000,11.900000,4.012973,0
1999-07-02,11.890000,11.890000,11.890000,11.890000,4.009601,0
1999-07-06,11.870000,11.870000,11.870000,11.870000,4.002856,0
1999-07-07,11.880000,11.880000,11.880000,11.880000,4.006229,0
1999-07-08,11.860000,11.860000,11.860000,11.860000,3.999484,0
1999-07-09,11.850000,11.850000,11.850000,11.850000,3.996112,0
1999-07-12,11.850000,11.850000,11.850000,11.850000,3.996112,0
1999-07-13,11.800000,11.800000,11.800000,11.800000,3.979251,0
1999-07-14,11.850000,11.850000,11.850000,11.850000,3.996112,0
1999-07-15,11.870000,11.870000,11.870000,11.870000,4.002856,0
1999-07-16,11.850000,11.850000,11.850000,11.850000,3.996112,0
1999-07-19,11.840000,11.840000,11.840000,11.840000,3.992740,0
1999-07-20,11.800000,11.800000,11.800000,11.800000,3.979251,0
1999-07-21,11.810000,11.810000,11.810000,11.810000,3.982623,0
1999-07-22,11.820000,11.820000,11.820000,11.820000,3.985996,0
1999-07-23,11.810000,11.810000,11.810000,11.810000,3.982623,0
1999-07-26,11.760000,11.760000,11.760000,11.760000,3.965762,0
1999-07-27,11.710000,11.710000,11.710000,11.710000,3.948901,0
1999-07-28,11.710000,11.710000,11.710000,11.710000,3.948901,0
1999-07-29,11.670000,11.670000,11.670000,11.670000,3.935411,0
1999-07-30,11.740000,11.740000,11.740000,11.740000,3.959018,0
1999-08-02,11.740000,11.740000,11.740000,11.740000,3.959018,0
1999-08-03,11.640000,11.640000,11.640000,11.640000,3.925295,0
1999-08-04,11.640000,11.640000,11.640000,11.640000,3.925295,0
1999-08-05,11.570000,11.570000,11.570000,11.570000,3.901689,0
1999-08-06,11.490000,11.490000,11.490000,11.490000,3.874711,0
1999-08-09,11.450000,11.450000,11.450000,11.450000,3.861222,0
1999-08-10,11.350000,11.350000,11.350000,11.350000,3.827499,0
1999-08-11,11.380000,11.380000,11.380000,11.380000,3.837616,0
1999-08-12,11.430000,11.430000,11.430000,11.430000,3.854478,0
1999-08-13,11.440000,11.440000,11.440000,11.440000,3.857849,0
1999-08-16,11.440000,11.440000,11.440000,11.440000,3.857849,0
1999-08-17,11.480000,11.480000,11.480000,11.480000,3.871339,0
1999-08-18,11.460000,11.460000,11.460000,11.460000,3.864594,0
1999-08-19,11.530000,11.530000,11.530000,11.530000,3.888200,0
1999-08-20,11.480000,11.480000,11.480000,11.480000,3.871339,0
1999-08-23,11.450000,11.450000,11.450000,11.450000,3.861222,0
1999-08-24,11.410000,11.410000,11.410000,11.410000,3.847733,0
1999-08-25,11.420000,11.420000,11.420000,11.420000,3.851106,0
1999-08-26,11.440000,11.440000,11.440000,11.440000,3.857849,0
1999-08-27,11.350000,11.350000,11.350000,11.350000,3.827499,0
1999-08-30,11.250000,11.250000,11.250000,11.250000,3.793778,0
1999-08-31,11.230000,11.230000,11.230000,11.230000,3.787033,0
1999-09-01,11.240000,11.240000,11.240000,11.240000,3.790406,0
1999-09-02,11.120000,11.120000,11.120000,11.120000,3.749938,0
1999-09-03,11.300000,11.300000,11.300000,11.300000,3.810639,0
1999-09-07,11.280000,11.280000,11.280000,11.280000,3.803894,0
1999-09-08,11.270000,11.270000,11.270000,11.270000,3.800522,0
1999-09-09,11.260000,11.260000,11.260000,11.260000,3.797149,0
1999-09-10,11.280000,11.280000,11.280000,11.280000,3.803894,0
1999-09-13,11.240000,11.240000,11.240000,11.240000,3.790406,0
1999-09-14,11.180000,11.180000,11.180000,11.180000,3.770172,0
1999-09-15,11.170000,11.170000,11.170000,11.170000,3.766799,0
1999-09-16,11.030000,11.030000,11.030000,11.030000,3.719588,0
1999-09-17,11.080000,11.080000,11.080000,11.080000,3.736449,0
1999-09-20,11.040000,11.040000,11.040000,11.040000,3.722960,0
1999-09-21,10.980000,10.980000,10.980000,10.980000,3.702727,0
1999-09-22,10.960000,10.960000,10.960000,10.960000,3.695983,0
1999-09-23,10.840000,10.840000,10.840000,10.840000,3.655515,0
