Date,Open,High,Low,Close,Adj Close,Volume
1996-09-25,12.100000,12.100000,12.100000,12.100000,3.719215,0
1996-09-26,12.100000,12.100000,12.100000,12.100000,3.719215,0
1996-09-27,12.170000,12.170000,12.170000,12.170000,3.740731,0
1996-09-30,12.220000,12.220000,12.220000,12.220000,3.756099,0
1996-10-01,12.270000,12.270000,12.270000,12.270000,3.771469,0
1996-10-02,12.290000,12.290000,12.290000,12.290000,3.777616,0
1996-10-03,12.290000,12.290000,12.290000,12.290000,3.777616,0
1996-10-04,12.300000,12.300000,12.300000,12.300000,3.780689,0
1996-10-07,12.320000,12.320000,12.320000,12.320000,3.786837,0
1996-10-08,12.320000,12.320000,12.320000,12.320000,3.786837,0
1996-10-09,12.350000,12.350000,12.350000,12.350000,3.796059,0
1996-10-10,12.320000,12.320000,12.320000,12.320000,3.786837,0
1996-10-11,12.330000,12.330000,12.330000,12.330000,3.789911,0
1996-10-14,12.350000,12.350000,12.350000,12.350000,3.796059,0
1996-10-15,12.400000,12.400000,12.400000,12.400000,3.811427,0
1996-10-16,12.380000,12.380000,12.380000,12.380000,3.805279,0
1996-10-17,12.450000,12.450000,12.450000,12.450000,3.826796,0
1996-10-18,12.480000,12.480000,12.480000,12.480000,3.836017,0
1996-10-21,12.550000,12.550000,12.550000,12.550000,3.857534,0
1996-10-22,12.540000,12.540000,12.540000,12.540000,3.854459,0
1996-10-23,12.490000,12.490000,12.490000,12.490000,3.839090,0
1996-10-24,12.480000,12.480000,12.480000,12.480000,3.836017,0
1996-10-25,12.560000,12.560000,12.560000,12.560000,3.860607,0
1996-10-28,12.540000,12.540000,12.540000,12.540000,3.854459,0
1996-10-29,12.460000,12.460000,12.460000,12.460000,3.829869,0
1996-10-30,12.450000,12.450000,12.450000,12.450000,3.826796,0
1996-10-31,12.450000,12.450000,12.450000,12.450000,3.826796,0
1996-11-01,12.490000,12.490000,12.490000,12.490000,3.839090,0
1996-11-04,12.540000,12.540000,12.540000,12.540000,3.854459,0
1996-11-05,12.580000,12.580000,12.580000,12.580000,3.866754,0
1996-11-06,12.650000,12.650000,12.650000,12.650000,3.888270,0
1996-11-07,12.710000,12.710000,12.710000,12.710000,3.906713,0
1996-11-08,12.760000,12.760000,12.760000,12.760000,3.922081,0
1996-11-11,12.820000,12.820000,12.820000,12.820000,3.940523,0
1996-11-12,12.840000,12.840000,12.840000,12.840000,3.946672,0
1996-11-13,12.850000,12.850000,12.850000,12.850000,3.949745,0
1996-11-14,12.880000,12.880000,12.880000,12.880000,3.958966,0
1996-11-15,13.010000,13.010000,13.010000,13.010000,3.998925,0
1996-11-18,13.100000,13.100000,13.100000,13.100000,4.026589,0
1996-11-19,13.100000,13.100000,13.100000,13.100000,4.026589,0
1996-11-20,13.170000,13.170000,13.170000,13.170000,4.048104,0
1996-11-21,13.130000,13.130000,13.130000,13.130000,4.035810,0
1996-11-22,13.120000,13.120000,13.120000,13.120000,4.032735,0
1996-11-25,13.050000,13.050000,13.050000,13.050000,4.011220,0
1996-11-26,13.070000,13.070000,13.070000,13.070000,4.017367,0
1996-11-27,13.080000,13.080000,13.080000,13.080000,4.020441,0
1996-11-29,13.110000,13.110000,13.110000,13.110000,4.029662,0
1996-12-02,13.140000,13.140000,13.140000,13.140000,4.038884,0
1996-12-03,13.010000,13.010000,13.010000,13.010000,4.034232,0
1996-12-04,12.950000,12.950000,12.950000,12.950000,4.015628,0
1996-12-05,13.010000,13.010000,13.010000,13.010000,4.034232,0
1996-12-06,12.840000,12.840000,12.840000,12.840000,3.981518,0
1996-12-09,12.910000,12.910000,12.910000,12.910000,4.003223,0
1996-12-10,13.060000,13.060000,13.060000,13.060000,4.049736,0
1996-12-11,12.980000,12.980000,12.980000,12.980000,4.024929,0
1996-12-12,12.960000,12.960000,12.960000,12.960000,4.018727,0
1996-12-13,12.890000,12.890000,12.890000,12.890000,3.997023,0
1996-12-16,12.930000,12.930000,12.930000,12.930000,4.009426,0
1996-12-17,12.910000,12.910000,12.910000,12.910000,4.003223,0
1996-12-18,12.940000,12.940000,12.940000,12.940000,4.012526,0
1996-12-19,12.970000,12.970000,12.970000,12.970000,4.021829,0
1996-12-20,13.070000,13.070000,13.070000,13.070000,4.052837,0
1996-12-23,13.060000,13.060000,13.060000,13.060000,4.049736,0
1996-12-24,13.080000,13.080000,13.080000,13.080000,4.055939,0
1996-12-26,13.090000,13.090000,13.090000,13.090000,4.059039,0
1996-12-27,13.180000,13.180000,13.180000,13.180000,4.086946,0
1996-12-30,13.230000,13.230000,13.230000,13.230000,4.102450,0
1996-12-31,13.320000,13.320000,13.320000,13.320000,4.130358,0
1997-01-02,13.280000,13.280000,13.280000,13.280000,4.117955,0
1997-01-03,13.350000,13.350000,13.350000,13.350000,4.139661,0
1997-01-06,13.460000,13.460000,13.460000,13.460000,4.173771,0
1997-01-07,13.570000,13.570000,13.570000,13.570000,4.207881,0
1997-01-08,13.650000,13.650000,13.650000,13.650000,4.232687,0
1997-01-09,13.650000,13.650000,13.650000,13.650000,4.232687,0
1997-01-10,13.610000,13.610000,13.610000,13.610000,4.220284,0
1997-01-13,13.670000,13.670000,13.670000,13.670000,4.238889,0
1997-01-14,13.760000,13.760000,13.760000,13.760000,4.266798,0
1997-01-15,13.860000,13.860000,13.860000,13.860000,4.297806,0
1997-01-16,13.900000,13.900000,13.900000,13.900000,4.310209,0
1997-01-17,13.900000,13.900000,13.900000,13.900000,4.310209,0
1997-01-20,13.860000,13.860000,13.860000,13.860000,4.297806,0
1997-01-21,13.820000,13.820000,13.820000,13.820000,4.285403,0
1997-01-22,13.880000,13.880000,13.880000,13.880000,4.304008,0
1997-01-23,13.820000,13.820000,13.820000,13.820000,4.285403,0
1997-01-24,13.800000,13.800000,13.800000,13.800000,4.279200,0
1997-01-27,13.730000,13.730000,13.730000,13.730000,4.257493,0
1997-01-28,13.750000,13.750000,13.750000,13.750000,4.263696,0
1997-01-29,13.690000,13.690000,13.690000,13.690000,4.245090,0
1997-01-30,13.770000,13.770000,13.770000,13.770000,4.269898,0
1997-01-31,13.910000,13.910000,13.910000,13.910000,4.313310,0
1997-02-03,13.910000,13.910000,13.910000,13.910000,4.313310,0
1997-02-04,13.900000,13.900000,13.900000,13.900000,4.310209,0
1997-02-05,13.940000,13.940000,13.940000,13.940000,4.322612,0
1997-02-06,13.990000,13.990000,13.990000,13.990000,4.338117,0
1997-02-07,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-02-10,14.150000,14.150000,14.150000,14.150000,4.387732,0
1997-02-11,14.060000,14.060000,14.060000,14.060000,4.359824,0
1997-02-12,14.100000,14.100000,14.100000,14.100000,4.372227,0
1997-02-13,14.100000,14.100000,14.100000,14.100000,4.372227,0
1997-02-14,14.100000,14.100000,14.100000,14.100000,4.372227,0
1997-02-18,14.010000,14.010000,14.010000,14.010000,4.344319,0
1997-02-19,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-02-20,14.010000,14.010000,14.010000,14.010000,4.344319,0
1997-02-21,14.010000,14.010000,14.010000,14.010000,4.344319,0
1997-02-24,14.080000,14.080000,14.080000,14.080000,4.366025,0
1997-02-25,14.160000,14.160000,14.160000,14.160000,4.390833,0
1997-02-26,14.070000,14.070000,14.070000,14.070000,4.362924,0
1997-02-27,14.090000,14.090000,14.090000,14.090000,4.369126,0
1997-02-28,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-03-03,13.910000,13.910000,13.910000,13.910000,4.313310,0
1997-03-04,13.910000,13.910000,13.910000,13.910000,4.313310,0
1997-03-05,13.910000,13.910000,13.910000,13.910000,4.313310,0
1997-03-06,13.960000,13.960000,13.960000,13.960000,4.328815,0
1997-03-07,13.970000,13.970000,13.970000,13.970000,4.331915,0
1997-03-10,14.100000,14.100000,14.100000,14.100000,4.372227,0
1997-03-11,14.190000,14.190000,14.190000,14.190000,4.400133,0
1997-03-12,14.090000,14.090000,14.090000,14.090000,4.369126,0
1997-03-13,13.940000,13.940000,13.940000,13.940000,4.322612,0
1997-03-14,13.950000,13.950000,13.950000,13.950000,4.325713,0
1997-03-17,13.870000,13.870000,13.870000,13.870000,4.300907,0
1997-03-18,13.820000,13.820000,13.820000,13.820000,4.285403,0
1997-03-19,13.770000,13.770000,13.770000,13.770000,4.269898,0
1997-03-20,13.570000,13.570000,13.570000,13.570000,4.207881,0
1997-03-21,13.630000,13.630000,13.630000,13.630000,4.226486,0
1997-03-24,13.690000,13.690000,13.690000,13.690000,4.245090,0
1997-03-25,13.760000,13.760000,13.760000,13.760000,4.266798,0
1997-03-26,13.900000,13.900000,13.900000,13.900000,4.310209,0
1997-03-27,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-03-31,14.030000,14.030000,14.030000,14.030000,4.350520,0
1997-04-01,13.600000,13.600000,13.600000,13.600000,4.217184,0
1997-04-02,13.530000,13.530000,13.530000,13.530000,4.195478,0
1997-04-03,13.510000,13.510000,13.510000,13.510000,4.189276,0
1997-04-04,13.510000,13.510000,13.510000,13.510000,4.189276,0
1997-04-07,13.490000,13.490000,13.490000,13.490000,4.183073,0
1997-04-08,13.570000,13.570000,13.570000,13.570000,4.207881,0
1997-04-09,13.520000,13.520000,13.520000,13.520000,4.192376,0
1997-04-10,13.530000,13.530000,13.530000,13.530000,4.195478,0
1997-04-11,13.450000,13.450000,13.450000,13.450000,4.170671,0
1997-04-14,13.340000,13.340000,13.340000,13.340000,4.136561,0
1997-04-15,13.420000,13.420000,13.420000,13.420000,4.161368,0
1997-04-16,13.440000,13.440000,13.440000,13.440000,4.167570,0
1997-04-17,13.450000,13.450000,13.450000,13.450000,4.170671,0
1997-04-18,13.490000,13.490000,13.490000,13.490000,4.183073,0
1997-04-21,13.530000,13.530000,13.530000,13.530000,4.195478,0
1997-04-22,13.500000,13.500000,13.500000,13.500000,4.186174,0
1997-04-23,13.600000,13.600000,13.600000,13.600000,4.217184,0
1997-04-24,13.570000,13.570000,13.570000,13.570000,4.207881,0
1997-04-25,13.450000,13.450000,13.450000,13.450000,4.170671,0
1997-04-28,13.390000,13.390000,13.390000,13.390000,4.152064,0
1997-04-29,13.360000,13.360000,13.360000,13.360000,4.142763,0
1997-04-30,13.390000,13.390000,13.390000,13.390000,4.152064,0
1997-05-01,13.440000,13.440000,13.440000,13.440000,4.167570,0
1997-05-02,13.440000,13.440000,13.440000,13.440000,4.167570,0
1997-05-05,13.460000,13.460000,13.460000,13.460000,4.173771,0
1997-05-06,13.560000,13.560000,13.560000,13.560000,4.204780,0
1997-05-07,13.530000,13.530000,13.530000,13.530000,4.195478,0
1997-05-08,13.600000,13.600000,13.600000,13.600000,4.217184,0
1997-05-09,13.760000,13.760000,13.760000,13.760000,4.266798,0
1997-05-12,13.770000,13.770000,13.770000,13.770000,4.269898,0
1997-05-13,13.860000,13.860000,13.860000,13.860000,4.297806,0
1997-05-14,13.850000,13.850000,13.850000,13.850000,4.294705,0
1997-05-15,13.840000,13.840000,13.840000,13.840000,4.291604,0
1997-05-16,13.890000,13.890000,13.890000,13.890000,4.307108,0
1997-05-19,13.800000,13.800000,13.800000,13.800000,4.279200,0
1997-05-20,13.920000,13.920000,13.920000,13.920000,4.316411,0
1997-05-21,14.060000,14.060000,14.060000,14.060000,4.359824,0
1997-05-22,14.000000,14.000000,14.000000,14.000000,4.341218,0
1997-05-23,14.090000,14.090000,14.090000,14.090000,4.369126,0
1997-05-27,13.990000,13.990000,13.990000,13.990000,4.338117,0
1997-05-28,13.940000,13.940000,13.940000,13.940000,4.322612,0
1997-05-29,13.920000,13.920000,13.920000,13.920000,4.316411,0
1997-05-30,13.890000,13.890000,13.890000,13.890000,4.307108,0
1997-06-02,13.940000,13.940000,13.940000,13.940000,4.322612,0
1997-06-03,14.030000,14.030000,14.030000,14.030000,4.350520,0
1997-06-04,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-06-05,14.080000,14.080000,14.080000,14.080000,4.366025,0
1997-06-06,14.140000,14.140000,14.140000,14.140000,4.384630,0
1997-06-09,14.240000,14.240000,14.240000,14.240000,4.415639,0
1997-06-10,14.130000,14.130000,14.130000,14.130000,4.381528,0
1997-06-11,14.140000,14.140000,14.140000,14.140000,4.384630,0
1997-06-12,14.150000,14.150000,14.150000,14.150000,4.387732,0
1997-06-13,14.100000,14.100000,14.100000,14.100000,4.372227,0
1997-06-16,14.240000,14.240000,14.240000,14.240000,4.415639,0
1997-06-17,14.220000,14.220000,14.220000,14.220000,4.409437,0
1997-06-18,14.260000,14.260000,14.260000,14.260000,4.421840,0
1997-06-19,14.390000,14.390000,14.390000,14.390000,4.462152,0
1997-06-20,14.440000,14.440000,14.440000,14.440000,4.477656,0
1997-06-23,14.480000,14.480000,14.480000,14.480000,4.490059,0
1997-06-24,14.430000,14.430000,14.430000,14.430000,4.474555,0
1997-06-25,14.620000,14.620000,14.620000,14.620000,4.533473,0
1997-06-26,14.590000,14.590000,14.590000,14.590000,4.524169,0
1997-06-27,14.550000,14.550000,14.550000,14.550000,4.511766,0
1997-06-30,14.480000,14.480000,14.480000,14.480000,4.490059,0
1997-07-01,14.590000,14.590000,14.590000,14.590000,4.524169,0
1997-07-02,14.620000,14.620000,14.620000,14.620000,4.533473,0
1997-07-03,14.760000,14.760000,14.760000,14.760000,4.576884,0
1997-07-07,14.840000,14.840000,14.840000,14.840000,4.601692,0
1997-07-08,14.840000,14.840000,14.840000,14.840000,4.601692,0
1997-07-09,14.800000,14.800000,14.800000,14.800000,4.589288,0
1997-07-10,14.810000,14.810000,14.810000,14.810000,4.592389,0
1997-07-11,14.830000,14.830000,14.830000,14.830000,4.598591,0
1997-07-14,14.810000,14.810000,14.810000,14.810000,4.592389,0
1997-07-15,14.590000,14.590000,14.590000,14.590000,4.524169,0
1997-07-16,14.810000,14.810000,14.810000,14.810000,4.592389,0
1997-07-17,14.900000,14.900000,14.900000,14.900000,4.620296,0
1997-07-18,14.750000,14.750000,14.750000,14.750000,4.573783,0
1997-07-21,14.560000,14.560000,14.560000,14.560000,4.514868,0
1997-07-22,14.590000,14.590000,14.590000,14.590000,4.524169,0
1997-07-23,14.840000,14.840000,14.840000,14.840000,4.601692,0
1997-07-24,14.760000,14.760000,14.760000,14.760000,4.576884,0
1997-07-25,14.740000,14.740000,14.740000,14.740000,4.570683,0
1997-07-28,14.650000,14.650000,14.650000,14.650000,4.542776,0
1997-07-29,14.650000,14.650000,14.650000,14.650000,4.542776,0
1997-07-30,14.820000,14.820000,14.820000,14.820000,4.595490,0
1997-07-31,14.880000,14.880000,14.880000,14.880000,4.614094,0
1997-08-01,14.800000,14.800000,14.800000,14.800000,4.589288,0
1997-08-04,14.690000,14.690000,14.690000,14.690000,4.555177,0
1997-08-05,14.570000,14.570000,14.570000,14.570000,4.517967,0
1997-08-06,14.710000,14.710000,14.710000,14.710000,4.561379,0
1997-08-07,14.810000,14.810000,14.810000,14.810000,4.592389,0
1997-08-08,14.820000,14.820000,14.820000,14.820000,4.595490,0
1997-08-11,14.560000,14.560000,14.560000,14.560000,4.514868,0
1997-08-12,14.560000,14.560000,14.560000,14.560000,4.514868,0
1997-08-13,14.580000,14.580000,14.580000,14.580000,4.521069,0
1997-08-14,14.520000,14.520000,14.520000,14.520000,4.502463,0
1997-08-15,14.380000,14.380000,14.380000,14.380000,4.459051,0
1997-08-18,14.190000,14.190000,14.190000,14.190000,4.400133,0
1997-08-19,14.170000,14.170000,14.170000,14.170000,4.393932,0
1997-08-20,14.260000,14.260000,14.260000,14.260000,4.421840,0
1997-08-21,14.340000,14.340000,14.340000,14.340000,4.446648,0
1997-08-22,14.230000,14.230000,14.230000,14.230000,4.412538,0
1997-08-25,14.210000,14.210000,14.210000,14.210000,4.406336,0
1997-08-26,14.260000,14.260000,14.260000,14.260000,4.421840,0
1997-08-27,14.200000,14.200000,14.200000,14.200000,4.403236,0
1997-08-28,14.030000,14.030000,14.030000,14.030000,4.350520,0
1997-08-29,13.710000,13.710000,13.710000,13.710000,4.251293,0
1997-09-02,13.620000,13.620000,13.620000,13.620000,4.223386,0
1997-09-03,13.960000,13.960000,13.960000,13.960000,4.328815,0
1997-09-04,13.940000,13.940000,13.940000,13.940000,4.322612,0
1997-09-05,14.140000,14.140000,14.140000,14.140000,4.384630,0
1997-09-08,14.140000,14.140000,14.140000,14.140000,4.384630,0
1997-09-09,14.210000,14.210000,14.210000,14.210000,4.406336,0
1997-09-10,14.060000,14.060000,14.060000,14.060000,4.359824,0
1997-09-11,13.990000,13.990000,13.990000,13.990000,4.338117,0
1997-09-12,14.050000,14.050000,14.050000,14.050000,4.356722,0
1997-09-15,14.180000,14.180000,14.180000,14.180000,4.397034,0
1997-09-16,14.170000,14.170000,14.170000,14.170000,4.393932,0
1997-09-17,14.300000,14.300000,14.300000,14.300000,4.434244,0
1997-09-18,14.330000,14.330000,14.330000,14.330000,4.443547,0
1997-09-19,14.350000,14.350000,14.350000,14.350000,4.449749,0
1997-09-22,14.330000,14.330000,14.330000,14.330000,4.443547,0
1997-09-23,14.280000,14.280000,14.280000,14.280000,4.428043,0
1997-09-24,14.430000,14.430000,14.430000,14.430000,4.474555,0
1997-09-25,14.570000,14.570000,14.570000,14.570000,4.517967,0
1997-09-26,14.630000,14.630000,14.630000,14.630000,4.536573,0
1997-09-29,14.640000,14.640000,14.640000,14.640000,4.539674,0
1997-09-30,14.710000,14.710000,14.710000,14.710000,4.561379,0
1997-10-01,14.750000,14.750000,14.750000,14.750000,4.573783,0
1997-10-02,14.850000,14.850000,14.850000,14.850000,4.604792,0
1997-10-03,15.010000,15.010000,15.010000,15.010000,4.654406,0
1997-10-06,14.950000,14.950000,14.950000,14.950000,4.635800,0
1997-10-07,14.950000,14.950000,14.950000,14.950000,4.635800,0
1997-10-08,15.000000,15.000000,15.000000,15.000000,4.651305,0
1997-10-09,14.790000,14.790000,14.790000,14.790000,4.586186,0
1997-10-10,14.810000,14.810000,14.810000,14.810000,4.592389,0
1997-10-13,14.840000,14.840000,14.840000,14.840000,4.601692,0
1997-10-14,14.870000,14.870000,14.870000,14.870000,4.610994,0
1997-10-15,14.720000,14.720000,14.720000,14.720000,4.564480,0
1997-10-16,14.750000,14.750000,14.750000,14.750000,4.573783,0
1997-10-17,14.580000,14.580000,14.580000,14.580000,4.521069,0
1997-10-20,14.510000,14.510000,14.510000,14.510000,4.499362,0
1997-10-21,14.510000,14.510000,14.510000,14.510000,4.499362,0
1997-10-22,14.400000,14.400000,14.400000,14.400000,4.465251,0
1997-10-23,13.900000,13.900000,13.900000,13.900000,4.310209,0
1997-10-24,14.020000,14.020000,14.020000,14.020000,4.347421,0
1997-10-27,13.630000,13.630000,13.630000,13.630000,4.226486,0
1997-10-28,13.100000,13.100000,13.100000,13.100000,4.062140,0
1997-10-29,13.640000,13.640000,13.640000,13.640000,4.229587,0
1997-10-30,13.410000,13.410000,13.410000,13.410000,4.158267,0
1997-10-31,13.640000,13.640000,13.640000,13.640000,4.229587,0
1997-11-03,13.920000,13.920000,13.920000,13.920000,4.316411,0
1997-11-04,13.860000,13.860000,13.860000,13.860000,4.297806,0
1997-11-05,14.040000,14.040000,14.040000,14.040000,4.353622,0
1997-11-06,13.990000,13.990000,13.990000,13.990000,4.338117,0
1997-11-07,13.740000,13.740000,13.740000,13.740000,4.260596,0
1997-11-10,13.690000,13.690000,13.690000,13.690000,4.245090,0
1997-11-11,13.650000,13.650000,13.650000,13.650000,4.232687,0
1997-11-12,13.360000,13.360000,13.360000,13.360000,4.142763,0
1997-11-13,13.350000,13.350000,13.350000,13.350000,4.139661,0
1997-11-14,13.380000,13.380000,13.380000,13.380000,4.148964,0
1997-11-17,13.650000,13.650000,13.650000,13.650000,4.232687,0
1997-11-18,13.670000,13.670000,13.670000,13.670000,4.238889,0
1997-11-19,13.560000,13.560000,13.560000,13.560000,4.204780,0
1997-11-20,13.550000,13.550000,13.550000,13.550000,4.201679,0
1997-11-21,13.710000,13.710000,13.710000,13.710000,4.251293,0
1997-11-24,13.530000,13.530000,13.530000,13.530000,4.195478,0
1997-11-25,13.470000,13.470000,13.470000,13.470000,4.176871,0
1997-11-26,13.580000,13.580000,13.580000,13.580000,4.210980,0
1997-11-28,13.710000,13.710000,13.710000,13.710000,4.251293,0
1997-12-01,13.770000,13.770000,13.770000,13.770000,4.269898,0
1997-12-02,13.880000,13.880000,13.880000,13.880000,4.304008,0
1997-12-03,13.860000,13.860000,13.860000,13.860000,4.297806,0
1997-12-04,13.970000,13.970000,13.970000,13.970000,4.331915,0
1997-12-05,13.960000,13.960000,13.960000,13.960000,4.328815,0
1997-12-08,14.010000,14.010000,14.010000,14.010000,4.344319,0
1997-12-09,13.950000,13.950000,13.950000,13.950000,4.325713,0
1997-12-10,12.510000,12.510000,12.510000,12.510000,4.286990,0
1997-12-11,12.330000,12.330000,12.330000,12.330000,4.225307,0
1997-12-12,12.290000,12.290000,12.290000,12.290000,4.211600,0
1997-12-15,12.280000,12.280000,12.280000,12.280000,4.208172,0
1997-12-16,12.310000,12.310000,12.310000,12.310000,4.218453,0
1997-12-17,12.450000,12.450000,12.450000,12.450000,4.266429,0
1997-12-18,12.400000,12.400000,12.400000,12.400000,4.249294,0
1997-12-19,12.230000,12.230000,12.230000,12.230000,4.191038,0
1997-12-22,12.200000,12.200000,12.200000,12.200000,4.180758,0
1997-12-23,12.220000,12.220000,12.220000,12.220000,4.187612,0
1997-12-24,12.210000,12.210000,12.210000,12.210000,4.184185,0
1997-12-26,12.200000,12.200000,12.200000,12.200000,4.180758,0
1997-12-29,12.340000,12.340000,12.340000,12.340000,4.228733,0
1997-12-30,12.480000,12.480000,12.480000,12.480000,4.276710,0
1997-12-31,12.460000,12.460000,12.460000,12.460000,4.269855,0
1998-01-02,12.500000,12.500000,12.500000,12.500000,4.283563,0
1998-01-05,12.470000,12.470000,12.470000,12.470000,4.273283,0
